X1	X2	year_date	letter_id	folio_or_catalogue
9276	9300	1734	L80951	F113
9328	8204	1734	L80952	F44
8742	8934	1734	L80953	F111
9276	9300	1734	L80954	F113
9300	9299	1734	L80955	F113
9276	9300	1734	L80956	F113
9276	9300	1734	L80957	F113
8742	8934	1734	L80958	F111
9276	9300	1734	L80959	F113
9276	9300	1734	L80960	F113
9241	9254	1734	L80961	F44
9276	9300	1734	L80962	F113
9276	9300	1734	L80963	F113
9276	9300	1734	L80964	F113
9300	9299	1734	L80965	F113
9276	9300	1734	L80966	F113
9276	9300	1734	L80967	F113
9276	9300	1734	L80968	F113
9276	9300	1734	L80969	F113
9300	9299	1734	L80970	F113
9276	9300	1734	L80971	F113
9320	9343	1734	L80972	F115
9320	9343	1734	L80973	F115
8934	9247	1734	L80974	F111
9320	9343	1734	L80975	F115
9302	8934	1734	L80976	F111
8639	8204	1734	L80977	F44
9148	9157	1734	L80978	F114
9320	9343	1734	L80979	F115
9329	12662	1734	L80980	F44
8614	8204	1734	L80981	F44
9330	8204	1734	L80982	F44
7843	12661	1734	L80983	F44
9316	9254	1734	L80984	F44
9331	11861	1734	L80985	F44
9290	12663	1734	L80986	F44
9332	9307	1734	L80987	F44
8915	8934	1734	L80988	F44
8995	9254	1734	L80989	F44
9319	9254	1734	L80990	F44
9321	9254	1734	L80991	F44
9294	11861	1734	L80992	F44
9292	8204	1734	L80981	F44
9323	11861	1734	L80993	F44
9333	9254	1734	L80994	F44
9333	9254	1734	L80995	F44
9334	8424	1734	L80996	F44
8839	8204	1734	L80981	F44
9292	8204	1734	L80997	F44
9319	9254	1734	L80998	F44
9320	9343	1735	L80999	F115
9320	9343	1735	L81000	F115
9320	9343	1735	L81001	F115
9320	9343	1735	L81002	F115
9320	9343	1735	L81003	F115
8283	9254	1735	L81004	F44
9335	9254	1735	L81005	F44
9335	11861	1735	L81006	F44
9320	9343	1735	L81007	F115
9320	9343	1735	L81008	F115
9276	9300	1735	L81009	F113
9320	9343	1735	L81010	F115
9277	9254	1735	L81011	F44
9276	9300	1735	L81012	F113
9247	8934	1735	L81013	F111
9276	9300	1735	L81014	F113
9276	9300	1735	L81015	F113
9320	9343	1735	L81016	F115
8961	9300	1735	L81017	F113
9276	9300	1735	L81018	F113
9302	8934	1735	L81019	F111
9309	9254	1735	L81020	F44
9153	8934	1735	L81021	F44
9157	9148	1735	L81022	F114
9320	9343	1735	L81023	F115
9320	9343	1735	L81024	F115
8995	9254	1735	L81025	F44
8812	9254	1735	L81026	F44
9336	12602	1735	L81027	F44
9337	8204	1735	L81028	F44
9157	9149	1735	L81029	F114
9338	11861	1735	L81030	F44
9339	11861	1735	L81031	F44
8958	8424	1735	L81032	F44
9276	9300	1735	L81033	F113
9148	9157	1735	L81034	F114
9276	9300	1735	L81035	F113
9148	9157	1735	L81036	F114
8961	9300	1735	L81037	F113
8948	9508	1735	L81038	F112
8961	9300	1735	L81039	F113
8948	9508	1735	L81040	F112
8961	9300	1735	L81041	F113
9148	9157	1735	L81042	F114
9157	9148	1735	L81043	F114
8283	9254	1735	L81044	F44
8948	9508	1735	L81045	F112
9308	9376	1735	L81046	F44
8948	9508	1735	L81047	F112
8948	9508	1735	L81048	F112
8948	9508	1735	L81049	F112
9340	9320	1735	L81050	F115
9320	9343	1735	L81051	F115
9341	9254	1735	L81052	F44
8948	9508	1735	L81053	F112
8948	9508	1735	L81054	F112
8948	9508	1735	L81055	F112
8948	9508	1735	L81056	F112
8948	9508	1735	L81057	F112
8948	9508	1735	L81058	F112
8948	9508	1735	L81059	F112
8948	12664	1735	L81060	F112
9157	9148	1735	L81061	F114
9148	9157	1735	L81062	F114
9271	8204	1735	L81063	F44
9247	8934	1735	L81064	F111
9308	9376	1735	L81065	F44
9157	9148	1735	L81066	F114
9149	9157	1735	L81067	F114
9342	12665	1735	L81068	F44
9342	12665	1735	L81069	F44
9148	9157	1735	L81070	F114
9343	9320	1735	L81071	F115
9344	8204	1735	L81072	F44
9307	9254	1735	L81073	F44
9345	12666	1735	L81074	F44
9271	9803	1735	L81075	F44
9340	9320	1735	L81076	F115
9299	9300	1735	L81077	F113
9346	9300	1735	L81078	F113
9264	9362	1735	L81079	F44
9309	9254	1735	L81080	F44
9264	9362	1735	L81081	F44
9347	9161	1735	L81082	F44
9348	9254	1735	L81083	F44
9341	9254	1735	L81084	F44
8948	9508	1735	L81085	F112
9349	9254	1735	L81086	F44
9339	11861	1735	L81087	F44
8172	8204	1735	L81088	F44
9348	9254	1735	L81089	F44
9350	9362	1735	L81090	F44
9335	11861	1735	L81091	F44
9351	8204	1735	L81092	F44
9014	8204	1735	L81093	F44
9337	8204	1735	L81094	F44
9293	9254	1735	L81095	F44
9320	9340	1735	L81096	F115
9350	9362	1735	L81097	F44
9320	9343	1736	L81098	F115
8961	9300	1736	L81099	F113
9352	9254	1736	L81100	F44
9353	9254	1736	L81101	F44
8948	9508	1736	L81102	F112
9354	12602	1736	L81103	F44
9247	8934	1736	L81104	F111
8283	9386	1736	L81105	F44
9355	12667	1736	L81106	F44
9356	9254	1736	L81107	F44
9153	8934	1736	L81108	F111
9357	11861	1736	L81109	F44
9358	12668	1736	L81110	F44
9359	8934	1736	L81111	F111
9157	9148	1736	L81112	F114
9149	9157	1736	L81113	F114
8948	9508	1736	L81114	F112
8550	9254	1736	L81115	F44
9148	9157	1736	L81116	F114
9264	9362	1736	L81117	F44
9320	9343	1736	L81118	F115
8948	9508	1736	L81119	F112
8948	9508	1736	L81120	F112
9148	9157	1736	L81121	F114
9339	9254	1736	L81122	F44
8172	8204	1736	L81123	F44
9360	9300	1736	L81124	F113
9361	12669	1736	L81125	F23
9303	12670	1736	L81126	F44
9362	9254	1736	L81127	F44
9363	9254	1736	L81128	F44
9296	12631	1736	L81129	F44
9364	12670	1736	L81130	F44
9320	9340	1736	L81131	F115
9157	9148	1736	L81132	F114
9262	12602	1736	L81133	F44
9362	9254	1736	L81134	F44
8948	9508	1736	L81135	F112
8948	9508	1736	L81136	F112
9303	9254	1736	L81137	F44
9340	9320	1736	L81138	F115
9320	9340	1736	L81139	F115
9320	9343	1736	L81140	F115
9148	9157	1736	L81141	F114
8948	9508	1736	L81142	F112
9320	9343	1736	L81143	F115
9365	9254	1736	L81144	F44
9324	8204	1736	L81145	F44
9157	9148	1736	L81146	F114
9320	9343	1736	L81147	F115
9320	9343	1736	L81148	F115
9148	9157	1736	L81149	F114
8961	9300	1736	L81150	F113
9320	9343	1736	L81151	F115
9320	9343	1736	L81152	F115
9320	9343	1736	L81153	F115
9039	9254	1736	L81154	F44
9366	9320	1736	L81155	F115
9320	9366	1736	L81156	F115
9320	9343	1736	L81157	F115
9285	9254	1736	L81158	F44
7947	12671	1736	L81159	F44
9367	7374	1736	L81160	F44
9320	9343	1736	L81161	F115
9157	9148	1736	L81162	F114
9362	8204	1736	L81163	F44
9346	9300	1736	L81164	F113
9346	9300	1736	L81165	F113
9368	9300	1736	L81166	F113
9368	9300	1736	L81167	F113
9247	8934	1736	L81168	F111
8958	9254	1736	L81169	F44
9264	9362	1736	L81170	F44
9213	8204	1736	L81171	F44
9369	8204	1736	L81172	F44
9370	8204	1736	L81173	F44
9269	9254	1736	L81174	F44
9303	8204	1736	L81175	F44
9269	9254	1736	L81176	F44
9371	12602	1736	L81177	F44
9372	8204	1736	L81178	F44
9363	9254	1736	L81179	F44
9339	9254	1736	L81180	F44
9285	9254	1736	L81181	F44
9357	11861	1736	L81182	F44
9373	8204	1736	L81183	F44
9364	8204	1736	L81184	F44
9285	9254	1736	L81185	F44
9370	8204	1736	L81186	F44
9303	9254	1736	L81187	F44
9303	12670	1736	L81188	F44
9374	9254	1736	L81189	F44
9279	9254	1736	L81190	F44
9375	8204	1736	L81191	F44
9362	9254	1736	L81192	F44
9369	8204	1736	L81193	F44
9340	9320	1737	L81194	F115
9320	9343	1737	L81195	F115
9320	9340	1737	L81196	F115
9334	9254	1737	L81197	F44
8979	9254	1737	L81198	F44
9148	9157	1737	L81199	F114
9320	9343	1737	L81200	F115
8550	9254	1737	L81201	F44
9376	9064	1737	L81202	F44
9377	12602	1737	L81203	F44
6675	8204	1737	L81204	F44
9157	9148	1737	L81205	F114
9334	9254	1737	L81206	F44
9148	9157	1737	L81207	F114
8482	9157	1737	L81208	F114
9320	9340	1737	L81209	F115
9378	9254	1737	L81210	F44
9157	9148	1737	L81211	F114
9157	9148	1737	L81212	F114
8961	9300	1737	L81213	F113
9316	9254	1737	L81214	F44
8971	9384	1737	L81215	F44
9148	9157	1737	L81216	F114
9340	9320	1737	L81217	F115
9374	9254	1737	L81218	F44
9247	8934	1737	L81219	F111
9247	8934	1737	L81220	F44
9320	9340	1737	L81221	F115
9379	9193	1737	L81222	F44
8934	9304	1737	L81223	F111
9340	9320	1737	L81224	F115
9157	9149	1737	L81225	F114
9320	9343	1737	L81226	F115
9380	11861	1737	L81227	F44
9324	9254	1737	L81228	F44
9324	9254	1737	L81229	F44
8639	8204	1737	L81230	F44
9247	8934	1737	L81231	F111
9320	9343	1737	L81232	F115
9320	9340	1737	L81233	F115
9157	8482	1737	L81234	F114
9356	9254	1737	L81235	F44
9264	9192	1737	L81236	F44
9148	9157	1737	L81237	F114
9148	9157	1737	L81238	F114
9381	8204	1737	L81239	F44
9382	8204	1737	L81240	F44
9383	9254	1737	L81241	F44
9384	9254	1737	L81242	F44
9157	9148	1737	L81243	F114
9271	9803	1737	L81244	F44
8482	9157	1737	L81245	F114
9385	11861	1737	L81246	F44
9386	9254	1737	L81247	F44
9346	9300	1737	L81248	F113
9368	9300	1737	L81249	F113
9320	9343	1737	L81250	F115
8961	9300	1737	L81251	F113
8961	9300	1737	L81252	F113
8961	9300	1737	L81253	F113
8961	9300	1737	L81254	F113
9387	9300	1737	L81255	F113
9388	9064	1737	L81256	F44
9388	11861	1737	L81257	F44
9340	9320	1737	L81258	F115
9389	9254	1737	L81259	F44
9356	9254	1737	L81260	F44
9307	9254	1737	L81261	F44
9340	9320	1737	L81262	F115
9346	9300	1737	L81263	F113
9368	9300	1737	L81264	F113
9386	9254	1737	L81265	F44
9157	8482	1737	L81266	F114
9148	9157	1737	L81267	F114
9148	9157	1737	L81268	F114
9254	9279	1737	L81269	F44
9247	8934	1737	L81270	F44
9279	9254	1737	L81271	F44
9312	9254	1737	L81272	F44
8204	9398	1737	L81273	F44
9356	9254	1737	L81274	F44
8172	8204	1737	L81275	F44
9390	11861	1737	L81276	F44
9270	8204	1737	L81277	F44
9362	9254	1737	L81278	F44
9362	9254	1737	L81279	F44
9391	8204	1737	L81280	F44
9272	9254	1737	L81281	F44
9205	12672	1737	L81282	F44
9308	9376	1737	L81283	F44
9389	9254	1737	L81284	F44
9279	9254	1737	L81285	F44
9285	9254	1737	L81286	F44
9356	9254	1737	L81287	F44
9388	9064	1737	L81288	F44
9392	8204	1737	L81289	F44
9300	9368	1737	L81290	F113
9279	9254	1737	L81291	F44
9393	9803	1737	L81292	F44
9205	12672	1737	L81293	F44
9356	9254	1737	L81294	F44
9394	9270	1737	L81295	F44
9388	11861	1737	L81296	F44
9395	12673	1737	L81297	F44
9330	8204	1737	L81298	F44
9330	8204	1737	L81299	F44
9205	9254	1737	L81300	F44
9383	9254	1737	L81301	F44
9396	8204	1738	L81302	F44
9320	9343	1738	L81303	F115
9346	9300	1738	L81304	F113
9320	9343	1738	L81305	F115
9320	9343	1738	L81306	F115
9157	9148	1738	L81307	F114
9320	9340	1738	L81308	F115
9397	9064	1738	L81309	F44
9316	9398	1738	L81310	F44
9064	9388	1738	L81311	F44
9316	9398	1738	L81312	F44
8833	9254	1738	L81313	F44
9398	8204	1738	L81314	F44
9362	9254	1738	L81315	F44
9399	9254	1738	L81316	F44
8934	9247	1738	L81317	F111
9340	9320	1738	L81318	F115
9320	9343	1738	L81319	F115
9320	9343	1738	L81320	F115
8482	9157	1738	L81321	F114
9148	9157	1738	L81322	F114
9279	9254	1738	L81323	F44
9320	9343	1738	L81324	F115
9320	9343	1738	L81325	F115
9400	9254	1738	L81326	F44
9264	9157	1738	L81327	F114
9157	8482	1738	L81328	F114
9157	9148	1738	L81329	F114
9401	8204	1738	L81330	F44
9402	8204	1738	L81331	F44
9148	9157	1738	L81332	F114
9264	9254	1738	L81333	F44
9403	12674	1738	L81334	F23
9157	9148	1738	L81335	F114
9320	9340	1738	L81336	F115
9320	12675	1738	L81337	F115
8482	9157	1738	L81338	F114
8833	9254	1738	L81339	F44
9148	9157	1738	L81340	F114
9157	8482	1738	L81341	F114
9396	8204	1738	L81342	F44
8886	8204	1738	L81343	F44
9278	11861	1738	L81344	F44
9404	9254	1738	L81345	F44
9316	9254	1738	L81346	F44
9340	9320	1738	L81347	F115
8948	9508	1738	L81348	F112
8948	9508	1738	L81349	F112
8948	9508	1738	L81350	F112
9320	12675	1738	L81351	F115
8948	9508	1738	L81352	F112
9157	9148	1738	L81353	F114
8948	9508	1738	L81354	F112
8948	9508	1738	L81355	F112
8948	9508	1738	L81356	F112
8948	9508	1738	L81357	F112
9340	9320	1738	L81358	F115
9320	9343	1738	L81359	F115
8948	9508	1738	L81360	F112
9405	11861	1738	L81361	F44
8948	9508	1738	L81362	F112
8948	9508	1738	L81363	F112
8948	9508	1738	L81364	F112
8948	9508	1738	L81365	F112
8948	9508	1738	L81366	F112
9320	9340	1738	L81367	F115
9278	12676	1738	L81368	F44
9149	9157	1738	L81369	F114
9398	8204	1738	L81370	F44
8482	9157	1738	L81371	F114
8948	9508	1738	L81372	F112
8934	9264	1738	L81373	F111
8948	9508	1738	L81374	F112
8948	9508	1738	L81375	F112
8948	9508	1738	L81376	F112
8948	9508	1738	L81377	F112
8948	9508	1738	L81378	F112
3183	9254	1738	L81379	F44
8948	9508	1738	L81380	F112
8948	9508	1738	L81381	F112
9406	9254	1738	L81382	F44
8948	9508	1738	L81383	F112
8948	9508	1738	L81384	F112
8948	9508	1738	L81385	F112
9149	9157	1738	L81386	F114
9148	9157	1738	L81387	F114
8948	9508	1738	L81388	F112
8948	9508	1738	L81389	F112
8948	9508	1738	L81390	F112
8948	9508	1738	L81391	F112
8948	9508	1738	L81392	F112
8948	9508	1738	L81393	F112
8948	9508	1738	L81394	F112
9407	8204	1738	L81395	F44
8948	9508	1738	L81396	F112
8948	9508	1738	L81397	F112
8948	9508	1738	L81398	F112
9157	9264	1738	L81399	F114
8948	9508	1738	L81400	F112
8948	9508	1738	L81401	F112
8948	9508	1738	L81402	F112
8948	9508	1738	L81403	F112
8948	9508	1738	L81404	F112
8948	9508	1738	L81405	F112
8948	9508	1738	L81406	F112
8948	9508	1738	L81407	F112
8948	9508	1738	L81408	F112
8948	9508	1738	L81409	F112
9356	9254	1738	L81410	F44
9408	8204	1738	L81411	F44
8948	9508	1738	L81412	F112
9330	8204	1738	L81413	F44
9405	11861	1738	L81414	F44
9409	9398	1738	L81415	F44
9410	11861	1738	L81416	F44
9399	8204	1738	L81417	F44
9362	9254	1738	L81418	F44
9409	9398	1738	L81419	F44
9411	9408	1738	L81420	F44
9408	9413	1738	L81421	F44
9408	9411	1738	L81422	F44
9412	12677	1738	L81423	F44
9279	9254	1738	L81424	F44
9264	9254	1738	L81425	F44
9413	9408	1738	L81426	F44
9412	12677	1738	L81427	F44
9408	9254	1738	L81428	F44
9334	9254	1738	L81429	F44
9157	8482	1738	L81430	F114
9279	12612	1738	L81431	F44
9285	9254	1738	L81432	F44
9330	9254	1738	L81433	F44
9399	9254	1738	L81434	F44
8948	9508	1739	L81435	F112
9157	9148	1739	L81436	F114
8948	9508	1739	L81437	F112
8948	9508	1739	L81438	F112
9414	9247	1739	L81439	F23
8948	9508	1739	L81440	F112
8948	9508	1739	L81441	F112
9320	9340	1739	L81442	F115
8948	9508	1739	L81443	F112
8948	9506	1739	L81444	F112
8948	9508	1739	L81445	F112
8948	9508	1739	L81446	F112
8948	9508	1739	L81447	F112
8948	9508	1739	L81448	F112
8948	9508	1739	L81449	F112
8948	9508	1739	L81450	F112
8948	9508	1739	L81451	F112
8948	9508	1739	L81452	F112
8948	9508	1739	L81453	F112
8948	9508	1739	L81454	F112
8948	9508	1739	L81455	F112
9415	9300	1739	L81456	F113
8948	9508	1739	L81457	F112
8948	9508	1739	L81458	F112
8948	9508	1739	L81459	F112
9416	9508	1739	L81459	F112
9340	9320	1739	L81460	F115
8948	9508	1739	L81461	F112
9416	9508	1739	L81461	F112
8948	9508	1739	L81462	F112
9417	9254	1739	L81463	F44
8948	9508	1739	L81464	F112
8948	9508	1739	L81465	F112
8948	9508	1739	L81466	F112
8948	9508	1739	L81467	F112
8948	9508	1739	L81468	F112
8948	9508	1739	L81469	F112
8948	9508	1739	L81470	F112
8948	9508	1739	L81471	F112
8482	9157	1739	L81472	F114
9148	9157	1739	L81473	F114
8948	9508	1739	L81474	F112
8948	9508	1739	L81475	F112
8948	9508	1739	L81476	F112
9396	8204	1739	L81477	F44
8948	9508	1739	L81478	F112
9274	11861	1739	L81479	F44
8948	9508	1739	L81480	F112
8948	9508	1739	L81481	F112
8886	8204	1739	L81482	F44
8948	9508	1739	L81483	F112
8948	9508	1739	L81484	F112
9028	9254	1739	L81485	F44
8948	9508	1739	L81486	F112
8948	9508	1739	L81487	F112
9320	12678	1739	L81488	F115
8948	9508	1739	L81489	F112
8948	9508	1739	L81490	F112
9157	9148	1739	L81491	F114
8948	9508	1739	L81492	F112
8948	9508	1739	L81493	F112
8948	9508	1739	L81494	F112
9320	9340	1739	L81495	F115
8948	9508	1739	L81496	F112
8948	9508	1739	L81497	F112
8948	9508	1739	L81498	F112
8948	9508	1739	L81499	F112
9320	12675	1739	L81500	F115
8948	9508	1739	L81501	F112
8948	9508	1739	L81502	F112
8934	9247	1739	L81503	F111
8948	9508	1739	L81504	F112
8948	9508	1739	L81505	F112
9418	8204	1739	L81506	F44
8948	9508	1739	L81507	F112
8948	9508	1739	L81508	F112
8948	9508	1739	L81509	F112
8948	9508	1739	L81510	F112
8948	9508	1739	L81511	F112
8948	9508	1739	L81512	F112
9419	11861	1739	L81513	F44
8948	9508	1739	L81514	F112
9148	9157	1739	L81515	F114
9157	9148	1739	L81516	F114
9157	8482	1739	L81517	F114
8948	9508	1739	L81518	F112
8948	9508	1739	L81519	F112
9320	9340	1739	L81520	F115
8948	9508	1739	L81521	F112
8948	9508	1739	L81522	F112
8948	9508	1739	L81523	F112
8948	9508	1739	L81524	F112
9320	12675	1739	L81525	F115
8948	9508	1739	L81526	F112
9320	9340	1739	L81527	F115
8948	9508	1739	L81528	F112
8948	9508	1739	L81529	F112
8948	9508	1739	L81530	F112
8948	9508	1739	L81531	F112
8948	9508	1739	L81532	F112
8948	9508	1739	L81533	F112
8948	9508	1739	L81534	F112
8948	9508	1739	L81535	F112
9320	12678	1739	L81536	F115
8948	9508	1739	L81537	F112
9420	12668	1739	L81538	F44
8948	9508	1739	L81539	F112
8948	9508	1739	L81540	F112
8948	9508	1739	L81541	F112
9320	9340	1739	L81542	F115
8948	9508	1739	L81543	F112
8948	9508	1739	L81544	F112
8948	9508	1739	L81545	F112
8948	9508	1739	L81546	F112
8948	9508	1739	L81547	F112
9340	9320	1739	L81548	F115
9404	9254	1739	L81549	F44
8948	9508	1739	L81550	F112
8948	9508	1739	L81551	F112
8948	9508	1739	L81552	F112
8948	9508	1739	L81553	F112
8948	9508	1739	L81554	F112
8948	9508	1739	L81555	F112
9157	9148	1739	L81556	F114
8948	9508	1739	L81557	F112
8948	9508	1739	L81558	F112
9421	8204	1739	L81559	F44
9343	12675	1739	L81560	F115
9422	8934	1739	L81561	F111
9320	12675	1739	L81560	F115
8948	9508	1739	L81562	F112
8948	9508	1739	L81563	F112
8948	9508	1739	L81564	F112
8948	9508	1739	L81565	F112
8948	9508	1739	L81566	F112
8948	9508	1739	L81567	F112
8948	9508	1739	L81568	F112
9374	12679	1739	L81569	F23
8948	9508	1739	L81570	F112
8948	9508	1739	L81571	F112
8948	9508	1739	L81572	F112
9423	8934	1739	L81573	F111
8948	9508	1739	L81574	F112
8948	9508	1739	L81575	F112
9320	12675	1739	L81576	F115
8948	9508	1739	L81577	F112
8948	9508	1739	L81578	F112
9148	9157	1739	L81579	F114
8948	9508	1739	L81580	F112
8948	9508	1739	L81581	F112
8948	9508	1739	L81582	F112
8948	9508	1739	L81583	F112
8948	9508	1739	L81584	F112
9320	12680	1739	L81585	F115
8948	9508	1739	L81586	F112
8948	9508	1739	L81587	F112
8948	9508	1739	L81588	F112
8948	9508	1739	L81589	F112
9320	9340	1739	L81590	F115
8948	9508	1739	L81591	F112
8948	9508	1739	L81592	F112
8948	9508	1739	L81593	F112
9247	8934	1739	L81594	F111
9157	9148	1739	L81595	F114
8948	9508	1739	L81596	F112
8948	9508	1739	L81597	F112
9362	9254	1739	L81598	F44
8948	9508	1739	L81599	F112
9157	8482	1739	L81600	F114
8948	9508	1739	L81601	F112
9340	9343	1739	L81602	F115
9340	9320	1739	L81602	F115
8948	9508	1739	L81603	F112
8948	9508	1739	L81604	F112
9340	9320	1739	L81605	F115
8948	9508	1739	L81606	F112
9320	12678	1739	L81607	F115
8948	9508	1739	L81608	F112
8948	9508	1739	L81609	F112
8948	9508	1739	L81610	F112
8948	9508	1739	L81611	F112
9415	9300	1739	L81612	F113
8948	9508	1739	L81613	F112
8948	9508	1739	L81614	F112
9320	12680	1739	L81615	F115
8948	9508	1739	L81616	F112
8948	9508	1739	L81617	F112
8948	9508	1739	L81618	F112
8948	9508	1739	L81619	F112
8948	9508	1739	L81620	F112
9320	12678	1739	L81621	F115
8948	9508	1739	L81622	F112
8948	9508	1739	L81623	F112
9424	9254	1739	L81624	F44
8948	9508	1739	L81625	F112
8948	9508	1739	L81626	F112
9148	9157	1739	L81627	F114
8948	9508	1739	L81628	F112
9320	9340	1739	L81629	F115
8948	9508	1739	L81630	F112
8948	9508	1739	L81631	F112
9320	9340	1739	L81632	F115
8948	9508	1739	L81633	F112
8948	9508	1739	L81634	F112
8948	9508	1739	L81635	F112
8948	9508	1739	L81636	F112
8948	9508	1739	L81637	F112
9157	9149	1739	L81638	F114
8948	9508	1739	L81639	F112
9149	9157	1739	L81640	F114
8948	9508	1739	L81641	F112
9157	9149	1739	L81642	F114
8948	9508	1739	L81643	F112
9149	9157	1739	L81644	F114
9320	12678	1739	L81645	F115
8948	9508	1739	L81646	F112
8482	9157	1739	L81647	F114
9425	12681	1739	L81648	F23
8948	9508	1739	L81649	F112
8948	9508	1739	L81650	F112
8948	9508	1739	L81651	F112
9320	12678	1739	L81652	F115
8948	9508	1739	L81653	F112
9157	9149	1739	L81654	F114
8948	9508	1739	L81655	F112
8948	9508	1739	L81656	F112
8948	9508	1739	L81657	F112
9157	9148	1739	L81658	F114
8948	9508	1739	L81659	F112
9157	9149	1739	L81660	F114
9408	9254	1739	L81661	F44
9278	8204	1739	L81662	F44
9270	8204	1739	L81663	F44
9426	8204	1739	L81664	F44
9300	9299	1739	L81665	F113
9230	8204	1739	L81666	F44
9404	9254	1739	L81667	F44
9278	8204	1739	L81668	F44
9421	8204	1739	L81669	F44
8948	9508	1740	L81670	F112
9148	9157	1740	L81671	F114
8948	9508	1740	L81672	F112
8948	9508	1740	L81673	F112
9287	8204	1740	L81674	F44
8948	9508	1740	L81675	F112
8948	9508	1740	L81676	F112
9320	9340	1740	L81677	F115
8948	9508	1740	L81678	F112
8948	9508	1740	L81679	F112
8948	9508	1740	L81680	F112
8948	9508	1740	L81681	F112
8948	9508	1740	L81682	F112
8948	9508	1740	L81683	F112
8948	9508	1740	L81684	F112
9157	8482	1740	L81685	F114
8948	9508	1740	L81686	F112
8948	9508	1740	L81687	F112
8948	9508	1740	L81688	F112
8948	9508	1740	L81689	F112
8948	9508	1740	L81690	F112
8948	9508	1740	L81691	F112
8934	9440	1740	L81692	F111
9157	9148	1740	L81693	F114
8948	9508	1740	L81694	F112
8948	9508	1740	L81695	F112
8948	9508	1740	L81696	F112
8948	9508	1740	L81697	F112
8948	9508	1740	L81698	F112
8948	9508	1740	L81699	F112
8948	9508	1740	L81700	F112
9157	9264	1740	L81701	F114
8948	9508	1740	L81702	F112
9149	9157	1740	L81703	F114
8948	9508	1740	L81704	F112
8948	9508	1740	L81705	F112
8948	9508	1740	L81706	F112
9320	9578	1740	L81707	F115
9148	9157	1740	L81708	F114
8948	9508	1740	L81709	F112
9205	9254	1740	L81710	F44
8948	9508	1740	L81711	F112
9320	12678	1740	L81712	F115
8948	9508	1740	L81713	F112
8948	9508	1740	L81714	F112
8948	9508	1740	L81715	F112
9148	9157	1740	L81716	F114
9320	12678	1740	L81717	F115
7653	12570	1740	L81718	F44
8948	9508	1740	L81719	F112
9340	9320	1740	L81720	F115
8948	9508	1740	L81721	F112
9427	12682	1740	L81722	F23
9264	9157	1740	L81723	F114
9320	12678	1740	L81724	F115
9320	9340	1740	L81725	F115
9343	9340	1740	L81725	F115
8482	9157	1740	L81726	F114
9415	9300	1740	L81727	F113
8948	9508	1740	L81728	F112
8948	9508	1740	L81729	F112
8948	9508	1740	L81730	F112
9157	9148	1740	L81731	F114
9428	11861	1740	L81732	F44
9148	9157	1740	L81733	F114
9320	9340	1740	L81734	F115
8948	9508	1740	L81735	F112
8948	9508	1740	L81736	F112
9340	9320	1740	L81737	F115
8948	9508	1740	L81738	F112
9343	12675	1740	L81739	F115
9320	12675	1740	L81739	F115
8948	9508	1740	L81740	F112
8948	9508	1740	L81741	F112
9320	9340	1740	L81742	F115
8948	9508	1740	L81743	F112
9320	9340	1740	L81744	F115
8948	9508	1740	L81745	F112
9272	9254	1740	L81746	F44
8948	9508	1740	L81747	F112
8948	9508	1740	L81748	F112
8948	9508	1740	L81749	F112
9320	12678	1740	L81750	F115
8948	9508	1740	L81751	F112
8948	9508	1740	L81752	F112
8948	9508	1740	L81753	F112
9148	9157	1740	L81754	F114
8948	9508	1740	L81755	F112
9340	9320	1740	L81756	F115
8948	9508	1740	L81757	F112
8948	9508	1740	L81758	F112
9157	9148	1740	L81759	F114
9157	8482	1740	L81760	F114
8948	9508	1740	L81761	F112
9320	12680	1740	L81762	F115
8948	9508	1740	L81763	F112
8948	9508	1740	L81764	F112
9320	9340	1740	L81765	F115
8948	9508	1740	L81766	F112
8948	9508	1740	L81767	F112
8948	9508	1740	L81768	F112
9343	9340	1740	L81769	F115
8948	9508	1740	L81770	F112
9320	9340	1740	L81769	F115
8948	9508	1740	L81771	F112
9117	8934	1740	L81772	F111
8948	9508	1740	L81773	F112
8948	9508	1740	L81774	F112
8948	9508	1740	L81775	F112
8948	9508	1740	L81776	F112
8948	9508	1740	L81777	F112
9320	12678	1740	L81778	F115
8948	9508	1740	L81779	F112
8948	9508	1740	L81780	F112
8482	9157	1740	L81781	F114
9149	9157	1740	L81782	F114
9157	9149	1740	L81783	F114
9319	9254	1740	L81784	F44
8948	9508	1740	L81785	F112
8948	9508	1740	L81786	F112
8948	9508	1740	L81787	F112
8948	9508	1740	L81788	F112
9340	9320	1740	L81789	F115
8948	9508	1740	L81790	F112
8948	9508	1740	L81791	F112
9356	9157	1740	L81792	F114
8948	9508	1740	L81793	F112
8948	9508	1740	L81794	F112
9320	9340	1740	L81795	F115
9157	9148	1740	L81796	F114
9148	9157	1740	L81797	F114
8948	9508	1740	L81798	F112
8948	9508	1740	L81799	F112
9320	12680	1740	L81800	F115
8948	9508	1740	L81801	F112
8948	9508	1740	L81802	F112
8948	9508	1740	L81803	F112
8948	9508	1740	L81804	F112
8948	9508	1740	L81805	F112
8948	9508	1740	L81806	F112
9157	8482	1740	L81807	F114
9157	9356	1740	L81808	F114
8948	9508	1740	L81809	F112
9157	9264	1740	L81810	F114
8948	9508	1740	L81811	F112
9148	9157	1740	L81812	F114
8948	9508	1740	L81813	F112
8948	9508	1740	L81814	F112
